index,schema_version,standard_version,auditor_version,generated_at,run_id,repo_id,repo_remote,branch,commit,dirty_worktree,scope,changed_paths,score,raw_score,finding_count,hard_findings,soft_findings,decision,minimum_score,caps_applied,report_fingerprint,input_fingerprint,policy_fingerprint,repo_score_json_path,repo_score_md_path
119,1.1.0,0.8.0,0.8.13,1778435873,1778435873,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3eda16cca,false,full,[],96,96,0,0,0,advisory,85,[],sha256:bc1a1026015e3f0ac7158a105f312ce145e1a2dbeebe60f3eec9b619c73bae3d,sha256:6f0e4cdcea65e3aa7a55f2f3a4ad80f4fe66c10566f6e0c6b53d5271d0bb99f0,sha256:201baf37c4fbcb3e4d5c0f0d11322da3f562cc8a430d6a57d02343942191602c,agent/repo-score.json,agent/repo-score.md
120,1.1.0,0.8.0,0.8.13,1778517360,1778517360,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,ce87fcd10,true,full,[],82,92,1,1,0,advisory,85,"[""missing-web-e2e-lane""]",sha256:7afea59551be4003a3008c34f965484aec72e1cdc4e9e3f7c4cabffebb893aa8,sha256:bca530ce2a8c1b6a7389ffd68dcfb757c2b1a8bea0e5ff4f870ed3860c8f9ef0,sha256:70946567b3725de0533bf4984b5386d80b4c60175afd504352c2814615731ab0,agent/repo-score.json,agent/repo-score.md
121,1.1.0,0.8.0,0.8.13,1778518006,1778518006,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,ce87fcd10,true,full,[],93,93,0,0,0,advisory,85,[],sha256:01413bdd789384602990736a8b90ba96dac084c4d1b628c6c7c09570905389df,sha256:573986b582698eef8d7a1fe4339c0907cacfe2b72edfb32e9ec98663f777f044,sha256:a305d179faa352498a1839d85f49dc3a16e515defbb29460b83c3b485791ea68,agent/repo-score.json,agent/repo-score.md
122,1.1.0,0.8.0,0.8.13,1778521819,1778521819,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,ce87fcd10,true,full,[],64,82,17,16,1,advisory,85,"[""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""input-boundary-gap""]",sha256:12d878b60ba114f96950886b1c4732cec9fb5702035781f18ce665f757f4c4ed,sha256:913143243593d2094fcf14724fc018d497c002e33b54f5675511fb370abec460,sha256:ad034fa728ed5e1f65c856a06359251301a04771b532385e0e70c413006d2c15,agent/repo-score.json,agent/repo-score.md
123,1.1.0,0.8.0,0.8.13,1778521976,1778521976,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,ce87fcd10,true,full,[],70,85,4,3,1,advisory,85,"[""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""input-boundary-gap""]",sha256:22e7de80b6ee885da1dbd6a2cd3706445b2b194c24f8ff229bc30afe47d15fe9,sha256:963b0168207c143c320edd74a9d0cfc161170fd50dc9bb1f83a85e503ea5ea3a,sha256:ad034fa728ed5e1f65c856a06359251301a04771b532385e0e70c413006d2c15,agent/repo-score.json,agent/repo-score.md
124,1.1.0,0.8.0,0.8.13,1778522256,1778522256,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,ce87fcd10,true,full,[],70,85,3,2,1,advisory,85,"[""fallback-soup-in-product-code"",""severe-duplication-in-product-code""]",sha256:c1941ea0003723cbf442de4bbb26df6c220d6a24c806efc176e56523cdd6cdb5,sha256:900573a5023b29d5f458c94e802e100f6dc7ec40a8ae9381a8a5b49c0dd63cce,sha256:ad034fa728ed5e1f65c856a06359251301a04771b532385e0e70c413006d2c15,agent/repo-score.json,agent/repo-score.md
125,1.1.0,0.8.0,0.8.13,1778522539,1778522539,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,ce87fcd10,true,full,[],70,87,2,1,1,advisory,85,"[""severe-duplication-in-product-code""]",sha256:20c55482531161594da856f3c8ccc9d3929cbcf8146b3a7b2651c025ecbd56e1,sha256:7a2ae827eb1793682be5dd5457f91bd33b05d322a8ba6388314d616828c4ab9b,sha256:ad034fa728ed5e1f65c856a06359251301a04771b532385e0e70c413006d2c15,agent/repo-score.json,agent/repo-score.md
126,1.1.0,0.8.0,0.8.16,1778525329,1778525329,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,ce87fcd10,true,full,[],70,87,7,6,1,advisory,85,"[""severe-duplication-in-product-code""]",sha256:6f314ac05606c1d44075bba4d5914cad820b2eeb6dcb60f29714571f22086b70,sha256:d24f2749bea522393c673f62640c54540acddbbe9612937049b589d625d950ce,sha256:229cbb9b6e75be081ad64055763be0f0c9d319b1885ce03a473ddef8cf493fc1,agent/repo-score.json,agent/repo-score.md
127,1.1.0,0.8.0,0.8.16,1778527485,1778527485,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,ce87fcd10,true,full,[],70,87,2,1,1,advisory,85,"[""severe-duplication-in-product-code""]",sha256:1693bbe57f299e1c62f304f7fadc40c83c22a52f1a7b448d74c40b44cd31e239,sha256:ffc846c89f238eae5c885f625101c04b0e7e989fd4193e6d65ab6be5ea593c73,sha256:229cbb9b6e75be081ad64055763be0f0c9d319b1885ce03a473ddef8cf493fc1,agent/repo-score.json,agent/repo-score.md
128,1.1.0,0.8.0,0.8.16,1778527547,1778527547,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,ce87fcd10,true,full,[],92,92,0,0,0,advisory,85,[],sha256:b7892f3e8f8a90a58e0c181cfb713aaed703c565588560b0856347f42b7558a8,sha256:e873b716f6375f7752a1b7a2a5ee455ecbab126882c62d168385b43e5c9167ac,sha256:f2060ea789ce95439be6ee0f0c022110a7e7787e0671592dfddfbda865cdd65f,agent/repo-score.json,agent/repo-score.md
129,1.1.0,0.8.0,0.8.16,1778527749,1778527749,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,d4c48b706,false,full,[],92,92,0,0,0,advisory,85,[],sha256:61de2b3774b14fcc849334739002b157c4e0fc09c5d774838148bbca72fa15a0,sha256:e873b716f6375f7752a1b7a2a5ee455ecbab126882c62d168385b43e5c9167ac,sha256:f2060ea789ce95439be6ee0f0c022110a7e7787e0671592dfddfbda865cdd65f,agent/repo-score.json,agent/repo-score.md
130,1.1.0,0.8.0,0.8.16,1778527781,1778527781,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b2b50b356,false,full,[],92,92,0,0,0,advisory,85,[],sha256:dd1c5f0df6b7a7838659c2f4f2a2e6ecfcd2a686569ce59065e469d7629e6c26,sha256:e873b716f6375f7752a1b7a2a5ee455ecbab126882c62d168385b43e5c9167ac,sha256:f2060ea789ce95439be6ee0f0c022110a7e7787e0671592dfddfbda865cdd65f,agent/repo-score.json,agent/repo-score.md
131,1.1.0,0.8.0,0.8.16,1778528945,1778528945,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b696cecaa,true,full,[],70,87,2,1,1,advisory,85,"[""severe-duplication-in-product-code""]",sha256:f8ffcfa8f9fca3bcafbf5b86dfdfc1f4dcdb044d8437b316306513c666c02c5a,sha256:f0b1896da7250a899532c9415725896f599a386634ac19fb74e7dd5fe813e81b,sha256:a6b8b261a17b2ec6c1a7c5ae78f746280e646861b1e02e63ca71938b20160b2a,agent/repo-score.json,agent/repo-score.md
132,1.1.0,0.8.0,0.8.16,1778529108,1778529108,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b696cecaa,true,full,[],92,92,0,0,0,advisory,85,[],sha256:454443cfb7e51658cf9caf1d9c754af0e7183a04f76f7bf06d9a272dcd465be0,sha256:e34a9470ff8f7eb35a11d42a396061f28e79ce10337f744a30e2c6c5392ed131,sha256:b04b25be2f47c01bca0f66f19e13a5275d79247569683fbda42e844370dae1a7,agent/repo-score.json,agent/repo-score.md
133,1.1.0,0.8.0,0.8.16,1778529529,1778529529,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b35794372,true,full,[],91,91,2,1,1,advisory,85,[],sha256:6b90cf6772a9947b6c061b9af160ca08eb440715f36b6dc9961723187b611245,sha256:7ff57670d3ae01aa7c7848614c217d3077f7ac8ea9efec132f6d103e54c9d50e,sha256:b04b25be2f47c01bca0f66f19e13a5275d79247569683fbda42e844370dae1a7,agent/repo-score.json,agent/repo-score.md
134,1.1.0,0.8.0,0.8.16,1778529601,1778529601,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b35794372,true,full,[],91,91,0,0,0,advisory,85,[],sha256:51ad4407bcf46fffb456018077ea1fc59dfb1ba67a414c6e361251508e3b799e,sha256:7ff57670d3ae01aa7c7848614c217d3077f7ac8ea9efec132f6d103e54c9d50e,sha256:b04b25be2f47c01bca0f66f19e13a5275d79247569683fbda42e844370dae1a7,agent/repo-score.json,agent/repo-score.md
135,1.1.0,0.8.0,0.8.16,1778529645,1778529645,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b35794372,true,full,[],78,91,5,5,0,advisory,85,"[""agent-tool-supply-chain-gap""]",sha256:c2d3bde35a2076aad9e83f4810295b5cd6fb77254d2df07b4647166b3cf1c6de,sha256:7c46b1c2d43460aaa9ef134d339d08ca9b804fd6a52d9eb8ad81b62e00bdcb53,sha256:b04b25be2f47c01bca0f66f19e13a5275d79247569683fbda42e844370dae1a7,agent/repo-score.json,agent/repo-score.md
136,1.1.0,0.8.0,0.8.16,1778529715,1778529715,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b35794372,true,full,[],78,91,4,4,0,advisory,85,"[""agent-tool-supply-chain-gap""]",sha256:525ca49671c7d07e27e7a224ec0ae354cfacee6b6dd7f463e87240f37d5273f4,sha256:7c46b1c2d43460aaa9ef134d339d08ca9b804fd6a52d9eb8ad81b62e00bdcb53,sha256:b04b25be2f47c01bca0f66f19e13a5275d79247569683fbda42e844370dae1a7,agent/repo-score.json,agent/repo-score.md
137,1.1.0,0.8.0,1.0.0,1778530075,1778530075,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b35794372,true,full,[],78,91,3,3,0,advisory,85,"[""agent-tool-supply-chain-gap""]",sha256:e7cd40f66eeba985fa26a01d2a1122f03eb21c38fec5824a1fe687a965b9c458,sha256:26105bf68ea8f499862e2d1388bc6f01aa8b90f9e25c3825f7d86fccc8af074f,sha256:f2060ea789ce95439be6ee0f0c022110a7e7787e0671592dfddfbda865cdd65f,agent/repo-score.json,agent/repo-score.md
138,1.1.0,0.8.0,1.0.0,1778530166,1778530166,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b35794372,true,full,[],91,91,0,0,0,advisory,85,[],sha256:312b24608600ac655c6f4e37018f75017bb85932549d11bb8efb810223242800,sha256:c508f91d4380ddbb82aebb63afac7a25acf8123e866f8adc7889456d05fbaa7e,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
139,1.1.0,0.8.0,1.0.0,1778530594,1778530594,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,e6f3e2f4b,false,full,[],91,91,0,0,0,advisory,85,[],sha256:8ff170d4657315f1ad321093e6fdf0d469647aa9f11d142ebe4ef94afbe055f1,sha256:c508f91d4380ddbb82aebb63afac7a25acf8123e866f8adc7889456d05fbaa7e,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
140,1.1.0,0.8.0,1.0.0,1778531009,1778531009,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,e6f3e2f4b,true,full,[],91,91,0,0,0,advisory,85,[],sha256:17ee61b3d31da205a19172523b83844ee725e34c83c08c5d6a11bcf9c9520087,sha256:ea27e27b26429d0274421fc5d04ba2444f7d82eebe40cf79cafef8a0498c0d87,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
141,1.1.0,0.8.0,1.0.0,1778531161,1778531161,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,a929b0b93,true,full,[],91,91,0,0,0,advisory,85,[],sha256:fe66d792f3e040c19e06b9a2cb8094f1cef5479d3c71597b145eedb0a55c5d46,sha256:c20b0735fa26002c424549d00c14241f1e7f4eccb9af2513ba6fb8df9535f361,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
142,1.1.0,0.8.0,1.0.0,1778533501,1778533501,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,a929b0b93,true,full,[],91,91,1,1,0,advisory,85,[],sha256:8829884e7dc57f59b734f657f29979708c809aa2f0fef416b881a27dc260d65b,sha256:c20b0735fa26002c424549d00c14241f1e7f4eccb9af2513ba6fb8df9535f361,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
143,1.1.0,0.8.0,1.0.0,1778533604,1778533604,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,a929b0b93,true,full,[],91,91,0,0,0,advisory,85,[],sha256:229ea6f8eac301b46a54835038c263352b6f4baac86a23a7bec6be84fb0f68a4,sha256:5b33f2c0285b6c1e0ab3aabf9e518ed06ee8dbd073eb4613de9d1243b6301be6,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
144,1.1.0,0.8.0,1.0.0,1778533856,1778533856,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3b8bd7e15,true,full,[],91,91,0,0,0,advisory,85,[],sha256:82ccd84080a7970e99cec82a5a7e541e772bf7496f6ad10124b0e381314acd43,sha256:5b33f2c0285b6c1e0ab3aabf9e518ed06ee8dbd073eb4613de9d1243b6301be6,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
145,1.1.0,0.8.0,1.0.0,1778579324,1778579324,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3b8bd7e15,true,full,[],64,84,5,4,1,advisory,85,"[""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code""]",sha256:a4a2714d4e9236183218cc2e7a4074fca4daad0722430575318d77f07e445288,sha256:b7b15f38a6751ce5bf0c1357497dfdbba13ab733326cb984e09570f15812173b,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
146,1.1.0,0.8.0,1.0.0,1778581228,1778581228,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3b8bd7e15,true,full,[],60,79,40,39,1,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""secret-like-content-detected""]",sha256:927876561785d4375b14e123f25149517283bc63eaa328c051a22dc78a354018,sha256:436a7a82e8bd018ddba8d1eefad85b964c239287c381c59912dd322147023cd1,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
147,1.1.0,0.8.0,1.0.0,1778581294,1778581294,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3b8bd7e15,true,full,[],60,79,37,36,1,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""secret-like-content-detected""]",sha256:be03b9cfdf8745fb8fde944634fdbdbd738c91767fc772fd11147f2b0638b4a4,sha256:e55ca35a5ad1cce5a54b1168a5298110406a513e7287f0a2e7e9d2393b63cbc8,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
148,1.1.0,0.8.0,1.0.0,1778581688,1778581688,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3b8bd7e15,true,full,[],60,79,38,37,1,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""secret-like-content-detected""]",sha256:897b01e531cb572cd7905415c5dead00fac66293a6c8f3a1bef66d425ae5174b,sha256:97879e2bcf9008250d667281f65cdd02f9b7ef011efdb9033d82e33d25085aad,sha256:c7368e0846ead8ec4849b1e3f3b2be9e49b93c1073fd453d805608a088240ed1,agent/repo-score.json,agent/repo-score.md
149,1.1.0,0.8.0,1.0.0,1778581769,1778581769,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3b8bd7e15,true,full,[],64,80,16,15,1,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code""]",sha256:8e5917a9448afd12ae12b01f84baceec48ef6cbc41e80e3f9453ef4d7da27486,sha256:580656baf02c6f54175101841e0b36bd9757c06300958f1ec1fc73599610c006,sha256:f3b5c2dfd8e4498190672bbd97148eccafbfbbe4588ce2596568c7e920e8a0f5,agent/repo-score.json,agent/repo-score.md
150,1.1.0,0.8.0,1.0.0,1778581843,1778581843,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3b8bd7e15,true,full,[],64,82,5,4,1,advisory,85,"[""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code""]",sha256:e50293bd7a80bae6ad66ce0d3ddb3e540eb9c0405971f60f8e6e3d5c7ce4f812,sha256:fd28730501b9e17314a2e4954f6489aeb9527412dc94d6f6f1b3956ded6ee0f2,sha256:f3b5c2dfd8e4498190672bbd97148eccafbfbbe4588ce2596568c7e920e8a0f5,agent/repo-score.json,agent/repo-score.md
151,1.1.0,0.8.0,1.0.0,1778582033,1778582033,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3b8bd7e15,true,full,[],60,85,3,2,1,advisory,85,"[""fallback-soup-in-product-code"",""secret-like-content-detected""]",sha256:1339047cff6648f6777289406c080567bbc69c76deed9830e0fd8610fed8d7f7,sha256:64bf4e7a6ad9e89b4604e824c01a454a251f68cd29561edf6abb82877ae85bf3,sha256:f3b5c2dfd8e4498190672bbd97148eccafbfbbe4588ce2596568c7e920e8a0f5,agent/repo-score.json,agent/repo-score.md
152,1.1.0,0.8.0,1.0.0,1778582141,1778582141,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3b8bd7e15,true,full,[],60,87,2,1,1,advisory,85,"[""secret-like-content-detected""]",sha256:8f090a10510cf7eaaca277f4c03255bc0827d868442113ad99ec0f88f534b14a,sha256:a26437248bd4be9b04a2a14c43453b368311f157873513ae0c27c66290bd0edd,sha256:90642ac53731dfe8d37717a039f05f6c08c6c4f4e85c275b21ee0748b6b3316a,agent/repo-score.json,agent/repo-score.md
153,1.1.0,0.8.0,1.0.0,1778582204,1778582204,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,3b8bd7e15,true,full,[],87,87,1,0,1,advisory,85,[],sha256:66a334761da9697e9e2881f75dc4afb8e34d7d073d5df4a8efbc8dd47e1119aa,sha256:89837c37d2ab461ce878bb235b77aa7ef5b48eeb152dafff4aa70d10f4691876,sha256:3fa6b6636059aecf89a42ddb419a3cc8478e5cb1ea92eed9bcc7f6ce74bb9eba,agent/repo-score.json,agent/repo-score.md
154,1.1.0,0.8.0,1.0.0,1778586304,1778586304,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,fb1bcb85e,true,full,[],87,87,1,0,1,advisory,85,[],sha256:2e95c210d9b5bf9699839b52a8e149aebdc9790b1a839dbec466cf6aef809d8b,sha256:66804928a1c26ab8bf96b908903100fae81a1cdd16e800c7fb8af2d7fc13d5f4,sha256:3fa6b6636059aecf89a42ddb419a3cc8478e5cb1ea92eed9bcc7f6ce74bb9eba,agent/repo-score.json,agent/repo-score.md
155,1.1.0,0.8.0,1.0.0,1778586479,1778586479,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,fb1bcb85e,true,full,[],70,87,3,1,2,advisory,85,"[""severe-duplication-in-product-code""]",sha256:1983957e16993225e6498b9f7881b441a553b0e38945d281519061523e13a381,sha256:082fd23dd44a3512220894cc9ea1be04cef3be94665c73ba61342a85d4080d7c,sha256:3fa6b6636059aecf89a42ddb419a3cc8478e5cb1ea92eed9bcc7f6ce74bb9eba,agent/repo-score.json,agent/repo-score.md
156,1.1.0,0.8.0,1.0.0,1778586508,1778586508,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,fb1bcb85e,true,full,[],89,89,2,0,2,advisory,85,[],sha256:bfa51cdd631623d63590f10509896e666707fba19e21805c409284f4af54e2f0,sha256:6c845c8c0cef96fd9a7ef7c96a509c7c02eeb96a2b29f9f41aeeb523e5951002,sha256:3fa6b6636059aecf89a42ddb419a3cc8478e5cb1ea92eed9bcc7f6ce74bb9eba,agent/repo-score.json,agent/repo-score.md
157,1.1.0,0.8.0,1.0.0,1778587948,1778587948,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b50b4f570,true,full,[],70,85,3,1,2,advisory,85,"[""severe-duplication-in-product-code""]",sha256:2519ad40dc79b1287f16b0b9f777c85f85fa5bfe3f58a0c84d0261a8bbedf2fa,sha256:e2807caf3c4b8a1d33fca626995e5f122d1633c461c6d78eafa0b344cba1d5d8,sha256:3fa6b6636059aecf89a42ddb419a3cc8478e5cb1ea92eed9bcc7f6ce74bb9eba,agent/repo-score.json,agent/repo-score.md
158,1.1.0,0.8.0,1.0.0,1778588049,1778588049,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b50b4f570,true,full,[],87,87,2,0,2,advisory,85,[],sha256:ad63f44bf97fa229635514cec86decccffe284a0c0e834c4e0ea0777b18450b5,sha256:648180c5e4b0e2d6a06c7609342617edd76771ff28729bb871a771f36fe7250e,sha256:3fa6b6636059aecf89a42ddb419a3cc8478e5cb1ea92eed9bcc7f6ce74bb9eba,agent/repo-score.json,agent/repo-score.md
159,1.1.0,0.8.0,1.0.0,1778588385,1778588385,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b50b4f570,true,full,[],89,89,2,0,2,advisory,85,[],sha256:918fae21b14d9db6d4729b01286e5e59a255042f5d93c4716a844f8ebd165d48,sha256:94e3943d73b8de42478fa1c860ee1fb142f6e21e46750d2b454809fe0695f867,sha256:3fa6b6636059aecf89a42ddb419a3cc8478e5cb1ea92eed9bcc7f6ce74bb9eba,agent/repo-score.json,agent/repo-score.md
160,1.1.0,0.8.0,1.0.0,1778588447,1778588447,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b50b4f570,true,full,[],89,89,1,0,1,advisory,85,[],sha256:ea813d01b9ca56cb4890a98929513532c256a5c7b4a108c75a5e11f42462ebed,sha256:1a0756ee64cce6933f5cb282921a6cc3ad9adc10368b4832ec3f674e08af0230,sha256:3fa6b6636059aecf89a42ddb419a3cc8478e5cb1ea92eed9bcc7f6ce74bb9eba,agent/repo-score.json,agent/repo-score.md
